aids_report_number,local_event_date,event_city,event_state,event_airport,event_type,aircraft_damage,flight_phase,aircraft_make,aircraft_model,aircraft_series,operator,primary_flight_type,flight_conduct_code,flight_plan_filed_code,aircraft_registration_nbr,total_fatalities,total_injuries,aircraft_engine_make,aircraft_engine_model,engine_group_code,nbr_of_engines,pic_certificate_type,pic_flight_time_total_hrs,pic_flight_time_total_make-model,NULL,NULL
20080611843569I,11-JUN-08,CLINTON,WA,NULL,INCIDENT,MINOR,DESCENT,MCDONNELL-DOUGLAS-BOEING,MD-80,83,ALLEGIANT AIR LLC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,891GA,0,0,NULL,NULL,NULL,2,NULL,6800,2300,NULL,NULL
20080611847029I,11-JUN-08,URBANA,OH,GRIMES FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28,PA-28-161,NULL,NULL,PILOT SCHOOLS,UNKNOWN,4385W,0,0,LYC   ,O320*        ,O320  ,1,STUDENT,39,39,NULL,NULL
20080612835099I,12-JUN-08,BILLINGS,MT,NULL,INCIDENT,MINOR,DESCENT,CESSNA,CE-177,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3327T,0,0,LYC   ,O360*        ,O360  ,1,PRIVATE PILOT,382,382,NULL,NULL
20080612835249I,12-JUN-08,PHILLIPSBURG,KS,PHILLIPSBURG MUNI,INCIDENT,NONE,LEVEL OFF TOUCHDOWN,PIPER,PA-46,PA-46-500TP,NULL,BUSINESS,GENERAL OPERATING RULES,UNKNOWN,129EJ,0,0,PWC   ,PT6A42A      ,PT6   ,1,COMMERCIAL PILOT,3800,300,NULL,NULL
20080612847419I,12-JUN-08,ANDERSON,IN,ANDERSON MUNI-DARLINGTON FIELD,INCIDENT,NONE,CLIMB,CESSNA,CE-150,CE-150-M,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,63221,0,0,NULL,NULL,NULL,1,STUDENT,25,25,NULL,NULL
20080612848729I,12-JUN-08,LOS BANOS,CA,LOS BANOS MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,ZENAIR,Z-CH2000,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,367AM,0,0,NULL,NULL,NULL,1,STUDENT,11,11,NULL,NULL
20080613834129I,13-JUN-08,NORFOLK,VA,CHESAPEAKE RGNL,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),GLASAIR,GLASAIR-SH2,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,264DD,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20080613835299I,13-JUN-08,GROVE CITY,PA,GROVE CITY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-76,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6717Y,0,0,LYC   ,O360*        ,O360  ,2,COMMERCIAL PILOT,348,15,NULL,NULL
20080613839219I,13-JUN-08,NULL,AR,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),AYRES CORPORATION,AYRES-S2,AYRES-S2-RT34,"MINK, RANDY T",AERIAL APPLICATOR,AGRICULTURAL,NONE,6018T,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,8372,2050,NULL,NULL
20080613839989I,13-JUN-08,LINCOLN,NE,LINCOLN,INCIDENT,NONE,NULL,LEARJET-BOMBARDIER,LEARJET 25,D,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,280C ,0,0,GE    ,CJ6108       ,CJ610 ,2,NULL,0,0,NULL,NULL
20080613840099I,13-JUN-08,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,NONE,TAKEOFF GROUND ROLL,CESSNA,CE-560,CE-560-560XL,NETJETS AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,664QS,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20080613841249I,13-JUN-08,SHERIDAN,WY,SHERIDAN COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,RUTAN,VARIEZE,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,430AT,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,310,2,NULL,NULL
20080614834179I,14-JUN-08,OMAHA,NE,EPPLEY AIRFIELD,INCIDENT,NONE,NORMAL CRUISE,CESSNA,CITATION X (C750),NULL,NETJETS AVIATION INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,913QS,0,0,ALLSN ,AE3007C      ,AE3007,2,NULL,0,0,NULL,NULL
20080614834929I,14-JUN-08,SALINA,KS,SALINA MUNI,INCIDENT,NONE,NORMAL CRUISE,BOEING,757,200,UNITED PARCEL SERVICE CO,ALL CARGO CARRIERS,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,439UP,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,14400,8000,NULL,NULL
20080614834959I,14-JUN-08,CARTHAGE,NC,GILLIAM - MC CONNELL AIRFIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BLANCA,BL-7,BL-7-FC,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,4835E,0,0,CONT  ,C90*         ,C90   ,1,COMMERCIAL PILOT,3565,110,NULL,NULL
20080614839279I,14-JUN-08,SILOAM SPRINGS,AR,SMITH FIELD,INCIDENT,MINOR,TAKEOFF GROUND ROLL,JDT,MINI MAX,HIMAX,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,774TF,0,0,ROTAX ,ROTAX*       ,NULL,1,NULL,54,1,NULL,NULL
20080614839669I,14-JUN-08,PITTSBURGH,PA,PITTSBURGH INTL,INCIDENT,NONE,NORMAL CRUISE,EMBRAER,170,SU,REPUBLIC AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,819MD,0,0,GE    ,CF34*        ,CF34  ,2,NULL,0,0,NULL,NULL
20080614841309I,14-JUN-08,SLIDELL,LA,SLIDELL,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",DAVIS,DA2A,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,588B ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,3000,250,NULL,NULL
20080614842959I,14-JUN-08,LEBANON,NH,LEBANON MUNI,INCIDENT,MINOR,TAKEOFF GROUND ROLL,WACO,WACO-UPF,WACO-UPF-7,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,29357,0,0,CONT  ,W670*        ,R670  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,3000,1500,NULL,NULL
20080614849619I,14-JUN-08,MANILA,NULL,MANILA MUNI,INCIDENT,MINOR,CLIMB,BOEING,747,400,NORTHWEST AIRLINES INC,NULL,AIR CARRIER/COMMERCIAL,UNKNOWN,669US,0,0,NULL,NULL,NULL,4,NULL,0,0,NULL,NULL
20080614855729I,14-JUN-08,LUMBERTON,NJ,FLYING W,INCIDENT,SUBSTANTIAL,TAXI,CHRISTEN,EAGLE II,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,6GK  ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,0,0,NULL,NULL
20080615834549I,15-JUN-08,LUMBERTON,NJ,FLYING W,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,2ZR  ,0,0,NULL,NULL,NULL,NULL,PRIVATE PILOT,700,1,NULL,NULL
20080616833949I,16-JUN-08,BAKERSFIELD,CA,MEADOWS FIELD,INCIDENT,NONE,DESCENT,EMBRAER,EMB-120 BRASILIA,ER,SKYWEST AIRLINES INC,SUPPLEMENTAL OR COMMERCIAL OPERATOR,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,290SW,0,0,PWA   ,PW118B       ,PW118 ,2,NULL,0,0,NULL,NULL
20080616835059I,16-JUN-08,BIG CREEK,ID,NULL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-18,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,1890A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1200,500,NULL,NULL
20080616839269I,16-JUN-08,ATLANTA,GA,DEKALB-PEACHTREE,INCIDENT,MINOR,TO ABORTED (FIXED WING),CESSNA,CE-172,CE-172-N,AVIATION ATLANTA INC,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,737ZW,0,0,LYC   ,O320*        ,O320  ,1,STUDENT,21,21,NULL,NULL
20080617842159I,17-JUN-08,POWELL,WY,POWELL MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,ACRODUSTER,ACRODUSTER,II,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,CGFJA,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,0,0,NULL,NULL
20080617845339I,17-JUN-08,NEW SMYRNA BEACH,FL,NEW SMYRNA BEACH MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-76,NULL,EPIC AVIATION,NULL,PILOT SCHOOLS,UNKNOWN,2013Z,0,0,LYC   ,O360*        ,O360  ,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,0,0,NULL,NULL
20080618834649I,18-JUN-08,LAS VEGAS,NV,NORTH LAS VEGAS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-28R,PA-28R-200,WEST WIND AVIATION INC,INSTRUCTION,PILOT SCHOOLS,UNKNOWN,56903,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,800,100,NULL,NULL
20080618835169I,18-JUN-08,KANSAS CITY,MO,KANSAS CITY INTL,INCIDENT,NONE,INITIAL APPROACH-INSTRUMENT FLIGHT RULES,EMBRAER,ERJ-145,LR,AMERICAN EAGLE AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,658AE,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,9367,3732,NULL,NULL
20080618838149I,18-JUN-08,VERNAL,UT,NULL,INCIDENT,SUBSTANTIAL,FCD/PREC LDG FROM CRUISE,PIPER,PA-24,PA-24-250,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,6235P,0,2,LYC   ,O540A1A5     ,O540  ,1,PRIVATE PILOT,250,12,NULL,NULL
20080618840189I,18-JUN-08,BULLHEAD CITY,AZ,LAUGHLIN/BULLHEAD INTL,INCIDENT,MINOR,TAXI,CESSNA,CITATION 500 I,NULL,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,98Q  ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080618840329I,18-JUN-08,JUNCTION,TX,KIMBLE COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,MOONEY,M-20,M-20-C,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,78954,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,12680,69,NULL,NULL
20080618841349I,18-JUN-08,SAINT LOUIS,MO,SPIRIT OF ST LOUIS,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,BEECH,BE-35,BE-35-S35,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,861T ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,550,200,NULL,NULL
20080618846709I,18-JUN-08,MADISON,WI,DANE COUNTY RGNL-TRUAX FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),BEECH,BE-100,BE-100-B100,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,10AG ,0,0,NULL,TPE3316511B  ,NULL,2,AIRLINE TRANSPORT,11964,20,NULL,NULL
20080618847099I,18-JUN-08,DELAVAN,WI,LAKE LAWN,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",RAYTHEON,RA-390,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,64PM ,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT,4500,200,NULL,NULL
20080618847629I,18-JUN-08,WILLISTON,ND,SLOULIN FLD INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-170,CE-170-A,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9739A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,356,64,NULL,NULL
20080619834909I,19-JUN-08,KANSAS CITY,MO,CHARLES B. WHEELER DOWNTOWN,INCIDENT,NONE,NORMAL CRUISE,GULSTM,GA-500,GA-500-B,CENTRAL AIR SOUTHWEST INC,AIR TAXI (NON-SCHEDULED),AIR TAXI/COMMUTER,UNKNOWN,324RR,0,0,NULL,NULL,NULL,2,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1350,150,NULL,NULL
20080619834949I,19-JUN-08,SCOTTSBLUFF,NE,WESTERN NEBRASKA RGNL/WILLIAM B. HEILIG FI,INCIDENT,NONE,NORMAL CRUISE,DE HAVILLAND-BOMBARDIER,DASH 8,200,MESA AIRLINES INC,SCHEDULED AIR CARRIER,AIR CARRIER/COMMERCIAL,INSTRUMENT FLIGHT RULES,455YV,0,0,PWA   ,PW123        ,PW120 ,2,NULL,0,0,NULL,NULL
20080619835259I,19-JUN-08,GALENA,ID,SMILEY CREEK,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",CESSNA,CE-170,CE-170-B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3005A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,700,200,NULL,NULL
20080619838489I,19-JUN-08,MANVILLE,NJ,CENTRAL JERSEY RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-K,PRIVILEGE AERO LLC,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,78596,0,0,NULL,NULL,NULL,1,STUDENT,20,20,NULL,NULL
20080619842039I,19-JUN-08,TUCSON,AZ,RYAN FIELD,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-161,OXFORD AIRLINE TRAINING CTR,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,761M ,0,0,NULL,NULL,NULL,1,STUDENT,80,80,NULL,NULL
20080619845369I,19-JUN-08,DELAND,FL,DELAND MUNI-SIDNEY H TAYLOR FIELD,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-28R,PA-28R-201,DELTA CONNECTION,NULL,GENERAL OPERATING RULES,UNKNOWN,62FC ,0,0,LYC   ,IO360LYC*    ,O360  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1200,200,NULL,NULL
20080619846909I,19-JUN-08,GRAND RAPIDS,MI,GERALD R. FORD INTL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-310,CE-310-L,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,3266X,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1000,185,NULL,NULL
20080620840039I,20-JUN-08,MERCED,CA,CASTLE,INCIDENT,MINOR,OTHER GROUND OPERATIONS,ZENAIR,Z-CH2000,NULL,NULL,INSTRUCTION,PILOT SCHOOLS,UNKNOWN,378AM,0,0,LYC   ,O235N2C      ,O235  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,638,153,NULL,NULL
20080621834619I,21-JUN-08,VINEYARD HAVEN,MA,MARTHAS VINEYARD,INCIDENT,MINOR,FINAL APPROACH,BELL,BHT-206,BHT-206-B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,406DK,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,15081,200,NULL,NULL
20080621834869I,21-JUN-08,SAN DIEGO,CA,BROWN FIELD MUNI,INCIDENT,MINOR,ROLL-OUT (FIXED WING),NULL,NULL,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,16JL ,0,0,LYC   ,O290*        ,O290  ,NULL,PRIVATE PILOT,716,169,NULL,NULL
20080621834989I,21-JUN-08,GROVELAND,CA,PINE MOUNTAIN LAKE,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",NAMER,NA-P51,NA-P51-D,NULL,OTHER,GENERAL OPERATING RULES,UNKNOWN,64824,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20080621835019I,21-JUN-08,BIG BEAR CITY,CA,BIG BEAR CITY,INCIDENT,SUBSTANTIAL,TAKEOFF GROUND ROLL,CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,758DH,0,0,CONT  ,IO360*       ,IO360 ,1,PRIVATE PILOT,350,300,NULL,NULL
20080621839539I,21-JUN-08,LAKE ELSINORE,CA,NULL,INCIDENT,NONE,PARACHUTE JUMPING,NULL,NULL,NULL,NULL,NULL,PARACHUTE JUMPING,UNKNOWN,NONE ,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL
20080621840349I,21-JUN-08,CENTERVILLE,IA,CENTERVILLE MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-32,PA-32-R301T,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,8424A,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,250,70,NULL,NULL
20080621842479I,21-JUN-08,CHARLESTON,WV,YEAGER,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,CESSNA,CE-172,CE-172-N,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,6238D,0,0,NULL,NULL,NULL,1,STUDENT,31,27,NULL,NULL
20080621844389I,21-JUN-08,KLAMATH FALLS,OR,KLAMATH FALLS,INCIDENT,MINOR,TO INITIAL CLIMB (1ST POWER REDUCTION),BEECH,BE-36,BE-36-A36TC,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,99VM ,0,0,CONT  ,TSIO520*     ,O520  ,1,PRIVATE PILOT,1032,963,NULL,NULL
20080621847389I,21-JUN-08,ABERDEEN,SD,ABERDEEN RGNL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),MAULE,M-5,M-5-210C,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,62063,0,0,NULL,IO560        ,NULL,1,PRIVATE PILOT,100,30,NULL,NULL
20080622835289I,22-JUN-08,PITTSBURGH,PA,ALLEGHENY COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,LANCAIR,LC-41,LC-41-550FG,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,613JM,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20080622840319I,22-JUN-08,KENNEDY,TX,NULL,INCIDENT,MINOR,GO ROUND (ABORTED VISUAL FLIGHT RULES),AVIAT,AVIAT-A,AVIAT-A-1B,NULL,PERSONAL,GENERAL OPERATING RULES,NONE,719MA,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,7000,80,NULL,NULL
20080622840839I,22-JUN-08,GARFIELD,AR,LOST BRIDGE VILLAGE,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-152,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,25976,0,0,LYC   ,O235*        ,O235  ,1,STUDENT,20,20,NULL,NULL
20080622845359I,22-JUN-08,FOLEY,AL,FOLEY MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",BEECH,BE-90,BE-90-C90,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,101SS,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,1500,120,NULL,NULL
20080622849109I,22-JUN-08,BROOKSVILLE,FL,PILOT COUNTRY,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-60,PA-60-600,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,8064J,0,0,LYC   ,TIO540*      ,O540  ,NULL,COMMERCIAL PILOT,0,0,NULL,NULL
20080623834109I,23-JUN-08,MARSING,ID,NULL,INCIDENT,MINOR,ROLL-OUT (FIXED WING),AYRES CORPORATION,AYRES-S2,AYRES-S2-R,NYSSA AG SERVICE INC,AERIAL APPLICATOR,AGRICULTURAL,UNKNOWN,4865X,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,18700,3000,NULL,NULL
20080623834659I,23-JUN-08,BERLIN,NJ,NULL,INCIDENT,MINOR,NORMAL CRUISE,GLOBE,GC-1,GC-1-B,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,78296,0,0,CONT  ,O300A        ,O300  ,1,NULL,0,0,NULL,NULL
20080623840049I,23-JUN-08,SMITHVILLE,TX,SMITHVILLE CRAWFORD MUNI,INCIDENT,NONE,NORMAL CRUISE,CESSNA,CE-172,NULL,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,46AF ,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,153,153,NULL,NULL
20080623840219I,23-JUN-08,ELKO,NV,ELKO RGNL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-31,PA-31-T,AMERICAN MEDFLIGHT INC,AIR TAXI (NON-SCHEDULED),GENERAL OPERATING RULES,UNKNOWN,111KV,0,0,PWA   ,PT6A60A      ,PT6   ,2,AIRLINE TRANSPORT,7850,390,NULL,NULL
20080623846879I,23-JUN-08,ALICE,ND,NULL,INCIDENT,NONE,LOW LEVEL OPERATIONS,AIRTRC,AT-301,NULL,LINDEMANN AVIATION LLC,NULL,AGRICULTURAL,UNKNOWN,3169H,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,5000,2000,NULL,NULL
20080623846939I,23-JUN-08,MUSKEGON,MI,MUSKEGON COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,PIPER,PA-22,PA-22-150,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,3703P,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,200,NULL,NULL
20080623847599I,23-JUN-08,NULL,IL,UNIVERSITY OF ILLINOIS-WILLARD,INCIDENT,NONE,NORMAL CRUISE,BEECH,BE-95,BE-95-55,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,9313Y,0,0,NULL,NULL,NULL,2,PRIVATE PILOT,3200,500,NULL,NULL
20080624834599I,24-JUN-08,NANTUCKET,MA,NANTUCKET MEMORIAL,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,SWEARINGEN-FAIRCHILD,SA-226,SA-226-TB,NULL,EXECUTIVE,GENERAL OPERATING RULES,UNKNOWN,350MC,0,0,GARRTT,TPE33110     ,TPE331,2,AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR,15560,2025,NULL,NULL
20080624839579I,24-JUN-08,GRANBURY,TX,GRANBURY RGNL,INCIDENT,MINOR,PRACTICE TRAINING MENEUVERS,CESSNA,CE-172,CE-172-L,NULL,INSTRUCTION,GENERAL OPERATING RULES,NONE,3840Q,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,650,450,NULL,NULL
20080624839689I,24-JUN-08,BIG TIMBER,MT,BIG TIMBER,INCIDENT,MINOR,FCD/PREC LDG FROM CRUISE,MOONEY,M-20,M-20-M,NULL,PERSONAL,GENERAL OPERATING RULES,VISUAL FLIGHT RULES,9144C,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,1000,400,NULL,NULL
20080624839979I,24-JUN-08,DOS PALOS,CA,NULL,INCIDENT,MINOR,LOW LEVEL OPERATIONS,AIRTRC,AT-301,NULL,NULL,AERIAL APPLICATOR,AGRICULTURAL,UNKNOWN,2318Q,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20080624841279I,24-JUN-08,HAZARD,KY,WENDELL H FORD,INCIDENT,MINOR,NULL,PIPER,PA-32,PA-32-R300,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,5669V,0,0,NULL,NULL,NULL,1,NULL,0,0,NULL,NULL
20080624847199I,24-JUN-08,NORWALK,OH,NORWALK-HURON COUNTY,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-T210M,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,761CH,0,0,NULL,NULL,NULL,1,PRIVATE PILOT,702,494,NULL,NULL
20080625849519I,25-JUN-08,KEY WEST,FL,KEY WEST NAS /BOCA CHICA FIELD/,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,BEECH,BE-200,NULL,COLEMILL ENTERPRISES INC,NULL,AIR TAXI/COMMUTER,UNKNOWN,311AV,0,0,NULL,NULL,NULL,2,AIRLINE TRANSPORT,2600,545,NULL,NULL
20080625854939I,25-JUN-08,CHARLESTON,SC,CHARLESTON AFB/INTL,INCIDENT,MINOR,LANDING,PIPER,PA-23,PA-23-250,NULL,NULL,GENERAL OPERATING RULES,NULL,229M ,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080626835219I,26-JUN-08,OKLAHOMA CITY,OK,SUNDANCE AIRPARK,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NAVION,NAVION,NULL,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,91543,0,0,CONT  ,E225*        ,E225  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,360,4145,NULL,NULL
20080626840019I,26-JUN-08,VENICE,FL,VENICE MUNI,INCIDENT,MINOR,"GROUND TAXI, OTHER AIRPLANE",PIPER,PA-28,PA-28-151,PARIS AIR CHARTER INC,INSTRUCTION,PILOT SCHOOLS,UNKNOWN,32269,0,0,NULL,NULL,NULL,1,STUDENT,57,57,NULL,NULL
20080626847409I,26-JUN-08,SOUTH BEND,IN,SOUTH BEND,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-560,NULL,NULL,NULL,GENERAL OPERATING RULES,UNKNOWN,623KC,0,0,NULL,NULL,NULL,2,NULL,0,0,NULL,NULL
20080627834539I,27-JUN-08,VINITA,OK,VINITA MUNI,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,CESSNA,CE-210,CE-210-F,NULL,INSTRUCTION,GENERAL OPERATING RULES,UNKNOWN,1871F,0,0,NULL,NULL,NULL,1,COMMERCIAL PILOT,576,102,NULL,NULL
20080627838439I,27-JUN-08,ROCHE HARBOR,WA,ROCHE HARBOR,INCIDENT,SUBSTANTIAL,LEVEL OFF TOUCHDOWN,BEECH,BE-36,BE-36-A36TC,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,3692Q,0,0,NULL,NULL,NULL,1,AIRLINE TRANSPORT,3500,500,NULL,NULL
20080627839309I,27-JUN-08,ODESSA,TX,ODESSA-SCHLEMEYER FIELD,INCIDENT,MINOR,LEVEL OFF TOUCHDOWN,NAVAL,N-3N,N-3N-3,NULL,PERSONAL,GENERAL OPERATING RULES,UNKNOWN,991PT,0,0,PWA   ,R985*        ,R985  ,1,COMMERCIAL PILOT,2000,11,NULL,NULL
20080627840269I,27-JUN-08,ROBBINSVILLE,NJ,TRENTON-ROBBINSVILLE,INCIDENT,MINOR,ROLL-OUT (FIXED WING),PIPER,PA-J3C,PA-J3C-65,"VAN WAGENEN, ROBERT F",INDUSTRIAL/SPECIAL,GENERAL OPERATING RULES,UNKNOWN,42183,0,0,LYC   ,O320B2B      ,O320  ,1,COMMERCIAL PILOT FLIGHT INSTRUCTOR,1092,800,NULL,NULL
